,feature_total_nodes,feature_unique_node_types,feature_max_depth,feature_avg_depth,feature_depth_variance,feature_cyclomatic_complexity,feature_cognitive_complexity,feature_nesting_complexity,feature_control_flow_complexity,feature_operator_density,feature_literal_density,feature_call_density,feature_variable_density,feature_attribute_density,feature_node_type_entropy,feature_operator_entropy,feature_variable_entropy,feature_unique_variables,feature_unique_operators,feature_unique_functions,feature_avg_branching_factor,feature_max_branching_factor,feature_leaves_to_nodes_ratio,feature_loops_count,feature_conditionals_count,feature_functions_count,feature_classes_count,feature_try_blocks_count,feature_vocabulary_size,feature_program_length,feature_program_volume,feature_program_difficulty,feature_program_effort
6703,61,15,6,3.60655737704918,2.009289617486339,3,3,2,2,0.0983606557377049,0.0327868852459016,0.0163934426229508,0.2786885245901639,0.0,3.2693033680669283,0.9182958340544896,2.183667077920911,5,2,1,0.9836065573770492,4,0.4590163934426229,0,2,1,0,0,9,25,79.2481250360578,2.7142857142857144,215.1020536692997
1929,24,12,5,2.7916666666666665,1.911231884057971,1,0,0,0,0.0,0.0416666666666666,0.125,0.1666666666666666,0.125,3.209147917027245,0.0,0.8112781244591328,2,0,3,0.9583333333333334,4,0.375,0,0,1,0,0,3,5,7.92481250360578,0.0,0.0
5171,24,10,5,2.75,1.673913043478261,3,2,2,2,0.0416666666666666,0.0833333333333333,0.125,0.2916666666666667,0.0,2.838456377350588,0.0,2.1280852788913944,5,1,3,0.9583333333333334,3,0.4166666666666667,1,1,0,0,0,8,10,30.0,0.6428571428571429,19.28571428571429
4833,54,16,6,2.925925925925926,1.654786862334032,2,1,1,1,0.0185185185185185,0.037037037037037,0.037037037037037,0.2962962962962963,0.0185185185185185,3.1397947750571653,0.0,2.577819531114783,7,1,2,0.9814814814814816,6,0.4074074074074074,1,0,1,0,0,10,19,63.11663380285988,1.0,63.11663380285988
3670,234,25,9,4.683760683760684,3.255786654928286,8,9,4,5,0.0598290598290598,0.0641025641025641,0.0299145299145299,0.2692307692307692,0.0,3.364428670497133,1.985228136034252,3.246104531055249,11,5,2,0.9957264957264956,8,0.4615384615384615,4,3,1,0,0,22,92,410.2677089146313,11.470588235294118,4706.011955197242
7395,9,7,3,1.7777777777777777,0.9444444444444444,2,1,1,1,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,2.725480556997868,0.0,1.0,2,1,0,0.8888888888888888,3,0.4444444444444444,0,1,0,0,0,4,4,8.0,0.5,4.0
8355,26,15,6,3.4615384615384617,2.898461538461538,3,2,2,2,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.2307692307692307,0.0384615384615384,3.348083585113008,0.0,1.2516291673878228,3,1,1,0.9615384615384616,3,0.4230769230769231,1,1,0,0,0,5,8,18.575424759098897,0.875,16.253496664211536
7267,20,12,6,3.15,3.081578947368421,2,1,1,1,0.1,0.1,0.05,0.2,0.0,3.2414460711655217,1.0,2.0,4,2,1,0.95,3,0.5,0,1,0,0,0,8,8,24.0,1.0,24.0
7279,42,16,7,3.690476190476191,3.194541231126597,1,0,0,0,0.0476190476190476,0.0714285714285714,0.0714285714285714,0.238095238095238,0.0,3.393547496538899,1.0,2.246439344671016,5,2,2,0.9761904761904762,4,0.4523809523809524,0,0,1,0,0,9,15,47.548875021634686,1.8571428571428568,88.30505361160728
21,66,14,7,4.242424242424242,2.648018648018648,5,7,4,4,0.1363636363636363,0.1969696969696969,0.0757575757575757,0.1666666666666666,0.0,3.3816172547172663,1.3921472236645345,1.3221793455166666,3,3,2,0.9848484848484848,3,0.5,1,3,0,0,0,14,33,125.64271242790092,3.272727272727273,411.19433158222125
4994,40,14,8,4.3,4.112820512820512,1,0,0,0,0.05,0.05,0.05,0.225,0.0,3.1332062193464947,1.0,1.974937501201927,4,2,1,0.975,3,0.475,0,0,1,0,0,7,13,36.49561398674886,2.2,80.2903507708475
209,24,14,5,2.5,1.4782608695652173,2,1,1,1,0.0416666666666666,0.0833333333333333,0.0,0.25,0.0,3.459147917027245,0.0,1.4591479170272448,3,1,0,0.9583333333333334,4,0.4583333333333333,1,0,1,0,0,6,9,23.264662506490403,0.8,18.611730005192324
1419,20,8,6,3.05,2.681578947368421,2,1,1,1,0.0,0.15,0.15,0.2,0.1,2.7659573209491746,0.0,2.0,4,0,3,0.95,3,0.45,1,0,0,0,0,7,7,19.651484454403228,0.0,0.0
2552,20,10,5,2.95,2.3657894736842104,3,2,2,2,0.05,0.05,0.1,0.3,0.0,2.8659573209491747,0.0,1.7924812503605778,4,1,2,0.95,3,0.4,1,1,0,0,0,6,8,20.67970000576925,0.7,14.475790004038473
6077,33,15,5,2.9696969696969697,1.4678030303030305,2,1,1,1,0.0303030303030303,0.2424242424242424,0.0606060606060606,0.1515151515151515,0.0,3.3741088018201584,0.0,1.521928094887362,3,1,1,0.9696969696969696,6,0.5151515151515151,0,1,1,0,0,12,14,50.18947501009619,0.5909090909090909,29.65741705142048
3330,61,18,7,3.5737704918032787,2.9153005464480874,5,4,2,2,0.0327868852459016,0.0163934426229508,0.0655737704918032,0.2950819672131147,0.0163934426229508,3.2417777156499405,1.0,2.224394445405986,5,2,2,0.9836065573770492,6,0.3934426229508196,2,2,1,0,0,8,21,63.0,3.1666666666666665,199.5
1555,33,13,7,3.757575757575758,4.1893939393939394,1,0,0,0,0.0,0.0606060606060606,0.0909090909090909,0.2424242424242424,0.0606060606060606,3.251628681215115,0.0,2.5,6,0,3,0.9696969696969696,4,0.3939393939393939,0,0,1,0,0,8,10,30.0,0.0,0.0
4766,15,10,5,2.6666666666666665,1.9523809523809523,2,1,1,1,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.2,0.0,3.1395722619867223,1.0,0.9182958340544896,2,2,1,0.9333333333333332,3,0.4666666666666667,0,1,0,0,0,6,7,18.09473750504809,1.25,22.61842188131012
6976,26,11,7,3.615384615384616,3.766153846153846,2,1,1,1,0.0384615384615384,0.0384615384615384,0.1153846153846153,0.2692307692307692,0.0,2.8386561813500646,0.0,2.235926350629033,5,1,3,0.9615384615384616,3,0.4230769230769231,1,0,0,0,0,7,9,25.26619429851844,0.6666666666666666,16.844129532345626
6241,24,13,5,2.5416666666666665,1.6503623188405796,2,1,1,1,0.0,0.0416666666666666,0.0416666666666666,0.2916666666666667,0.0,3.234697002530877,0.0,1.8423709931771088,4,0,1,0.9583333333333334,4,0.4166666666666667,1,0,1,0,0,5,8,18.575424759098897,0.0,0.0
2925,66,14,5,3.075757575757576,1.3941724941724942,2,1,1,1,0.0303030303030303,0.106060606060606,0.0606060606060606,0.2727272727272727,0.0,3.22077480159922,0.0,2.5521796970665487,7,1,2,0.9848484848484848,6,0.4242424242424242,1,0,1,0,0,12,27,96.79398751947122,1.1363636363636365,109.99316763576276
4835,38,18,5,2.973684210526316,1.5938833570412518,3,2,2,2,0.0263157894736842,0.0263157894736842,0.0526315789473684,0.2368421052631578,0.0263157894736842,3.611590422196637,0.0,2.5032583347756456,6,1,2,0.9736842105263158,4,0.4210526315789473,1,1,1,0,0,8,11,33.0,0.7142857142857143,23.571428571428573
3796,77,15,8,4.896103896103896,3.3838004101162,4,4,3,3,0.0779220779220779,0.0649350649350649,0.0259740259740259,0.2467532467532467,0.0,3.1250761212760763,1.4591479170272448,2.0815454366683137,5,3,1,0.987012987012987,3,0.4935064935064935,2,1,0,0,0,10,30,99.65784284662088,5.142857142857143,512.5260489254788
3889,49,10,4,2.9183673469387754,1.0348639455782314,1,0,0,0,0.0,0.0,0.0408163265306122,0.3469387755102041,0.0,2.586149075043799,0.0,2.5580510765444573,7,0,2,0.979591836734694,6,0.4693877551020408,0,0,1,0,0,7,17,47.72503367497927,0.0,0.0
2711,37,17,7,3.5405405405405403,3.421921921921922,3,2,2,2,0.027027027027027,0.054054054054054,0.054054054054054,0.2162162162162162,0.054054054054054,3.519471608521361,0.0,1.4056390622295665,3,1,1,0.972972972972973,4,0.4054054054054054,1,1,1,0,0,5,11,25.541209043760983,1.25,31.92651130470123
2459,33,12,4,2.727272727272727,1.2670454545454546,2,1,1,1,0.0303030303030303,0.1515151515151515,0.0606060606060606,0.2121212121212121,0.0,3.127390333636028,0.0,2.235926350629033,5,1,2,0.9696969696969696,4,0.4848484848484848,0,1,0,0,0,11,13,44.97261104228487,0.6,26.98356662537092
580,32,12,6,3.34375,2.1683467741935485,3,2,2,2,0.03125,0.0,0.09375,0.3125,0.03125,2.8592658292494404,0.0,2.321928094887362,6,1,3,0.96875,3,0.40625,1,1,0,0,0,7,11,30.880904142633646,0.8333333333333334,25.73408678552804
1006,12,8,5,2.583333333333333,2.265151515151515,1,0,0,0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,2.8553885422075336,0.0,1.0,2,0,1,0.9166666666666666,2,0.4166666666666667,0,0,1,0,0,2,2,2.0,0.0,0.0
4662,60,11,6,3.083333333333333,1.942090395480226,2,1,1,1,0.0166666666666666,0.1166666666666666,0.15,0.1833333333333333,0.1,2.8859888075910485,0.0,1.4911148500551854,4,1,5,0.9833333333333332,8,0.4166666666666667,0,1,0,0,0,12,19,68.11428751370197,0.8181818181818182,55.72987160211979
4853,32,16,5,2.96875,1.902217741935484,3,2,2,2,0.03125,0.03125,0.03125,0.28125,0.0,3.4126878900165245,0.0,1.7527152789797045,4,1,1,0.96875,4,0.40625,1,1,1,0,0,6,11,28.43458750793272,1.0,28.43458750793272
2265,47,13,8,4.127659574468085,3.3746530989824235,3,2,2,2,0.0425531914893617,0.1063829787234042,0.1276595744680851,0.2127659574468085,0.0638297872340425,3.189752006256124,0.0,2.1219280948873624,5,1,5,0.9787234042553192,3,0.425531914893617,1,1,0,0,0,11,17,58.81033751683405,0.75,44.10775313762554
2759,29,12,5,3.0689655172413794,1.7807881773399017,3,2,2,2,0.0344827586206896,0.0689655172413793,0.0,0.2758620689655172,0.0,3.050864720763204,0.0,1.4056390622295665,3,1,0,0.9655172413793104,3,0.4827586206896552,1,1,0,0,0,5,11,25.541209043760983,1.25,31.92651130470123
7034,21,12,4,2.238095238095238,1.0904761904761904,2,1,1,1,0.0,0.0476190476190476,0.0,0.2857142857142857,0.0,3.200910279509528,0.0,1.4591479170272448,3,0,0,0.9523809523809524,4,0.4285714285714285,1,0,1,0,0,4,7,14.0,0.0,0.0
4312,71,18,6,3.619718309859155,1.4390342052313885,5,4,2,2,0.0845070422535211,0.1267605633802817,0.028169014084507,0.2253521126760563,0.0,3.6456949226150734,1.4591479170272446,2.4056390622295662,7,3,2,0.9859154929577464,8,0.4929577464788732,1,3,1,0,0,17,31,126.71134807876052,2.6785714285714284,339.40539663953706
2229,57,11,5,2.631578947368421,1.2011278195488722,2,1,1,1,0.0175438596491228,0.0701754385964912,0.087719298245614,0.2456140350877192,0.087719298245614,2.961880957986353,0.0,2.41379956460568,6,1,3,0.9824561403508772,8,0.4210526315789473,0,1,0,0,0,11,19,65.72920075410865,0.9,59.15628067869778
2936,34,15,6,3.4411764705882355,2.2540106951871657,3,2,2,2,0.088235294117647,0.088235294117647,0.0,0.2352941176470588,0.0,3.35937791471612,1.584962500721156,1.4056390622295665,3,3,0,0.9705882352941176,3,0.5,1,1,0,0,0,9,14,44.37895002019237,2.75,122.04211255552902
1241,24,9,5,2.958333333333333,2.0416666666666665,2,1,1,1,0.0,0.0416666666666666,0.125,0.25,0.0833333333333333,2.8129072918469555,0.0,1.918295834054489,4,0,3,0.9583333333333334,3,0.4166666666666667,1,0,0,0,0,5,7,16.253496664211536,0.0,0.0
7859,15,11,6,3.2,3.0285714285714285,1,0,0,0,0.2,0.2,0.0,0.0666666666666666,0.0,3.272905595320056,1.584962500721156,0.0,1,3,0,0.9333333333333332,3,0.5333333333333333,0,0,1,0,0,7,7,19.651484454403228,1.5,29.47722668160484
6581,14,8,5,2.5,1.807692307692308,2,1,1,1,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.0,2.8423709931771084,0.0,1.584962500721156,3,1,2,0.9285714285714286,3,0.4285714285714285,0,1,0,0,0,6,6,15.509775004326936,0.5,7.754887502163468
6911,91,20,8,3.802197802197802,2.9382173382173384,6,5,2,3,0.1758241758241758,0.1758241758241758,0.0,0.1538461538461538,0.0,3.76065160939796,2.452819531114783,1.0,2,6,0,0.989010989010989,7,0.5164835164835165,1,4,1,0,0,16,46,184.0,9.0,1656.0
382,9,7,3,1.7777777777777777,0.9444444444444444,2,1,1,1,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,2.725480556997868,0.0,1.0,2,1,0,0.8888888888888888,3,0.4444444444444444,0,1,0,0,0,4,4,8.0,0.5,4.0
6740,60,15,7,4.016666666666667,2.592937853107345,5,7,4,4,0.0666666666666666,0.0833333333333333,0.0333333333333333,0.2833333333333333,0.0,3.2365276769388407,1.5,2.5366082543915,7,3,2,0.9833333333333332,5,0.4333333333333333,1,3,0,0,0,14,26,98.99122797349771,3.0,296.9736839204932
7043,14,7,4,2.2142857142857144,1.4120879120879122,2,1,1,1,0.0714285714285714,0.0,0.0,0.3571428571428571,0.0,2.495602923729013,0.0,1.521928094887362,3,1,0,0.9285714285714286,3,0.4285714285714285,1,0,0,0,0,4,6,12.0,0.8333333333333334,10.0
1674,14,7,4,2.357142857142857,1.324175824175824,2,1,1,1,0.0714285714285714,0.0,0.0,0.2857142857142857,0.0,2.406666316740689,0.0,1.5,3,1,0,0.9285714285714286,3,0.4285714285714285,0,1,0,0,0,4,5,10.0,0.6666666666666666,6.666666666666666
7774,19,10,6,3.210526315789474,2.953216374269006,2,1,1,1,0.0526315789473684,0.0,0.0526315789473684,0.2631578947368421,0.0526315789473684,2.8205898566665453,0.0,1.9219280948873625,4,1,1,0.9473684210526316,3,0.4210526315789473,1,0,0,0,0,5,6,13.931568569324174,0.625,8.707230355827608
2076,11,7,3,1.7272727272727273,0.8181818181818182,2,1,1,1,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,0.0,2.73215889136457,0.0,1.0,2,1,0,0.9090909090909092,3,0.4545454545454545,0,1,0,0,0,5,5,11.60964047443681,0.5,5.804820237218405
8022,79,20,8,4.430379746835443,3.1457319052255763,3,3,2,2,0.1265822784810126,0.0759493670886076,0.0253164556962025,0.2025316455696202,0.0253164556962025,3.6611088391087465,2.3709505944546683,2.5306390622295662,6,6,1,0.9873417721518988,5,0.4810126582278481,0,2,0,0,0,15,32,125.0204990594726,7.333333333333333,916.8169931027992
